"word","cdv.txt","cdv.txt.zip","groen.txt","groen.txt.zip","nva.txt","nva.txt.zip","openvld.txt","openvld.txt.zip","pvda.txt","pvda.txt.zip","spa.txt","spa.txt.zip","vlaamsbelang.txt","vlaamsbelang.txt.zip"
"goedkoopste",0,0,6,0,1,0,0,0,2,0,5,0,0,0
"jeugdhulp",4,0,5,0,0,0,0,0,0,0,5,0,0,0
"kortingen",0,0,6,0,2,0,0,0,1,0,5,0,0,0
"pleegzorg",1,0,6,0,2,0,0,0,0,0,5,0,0,0
"situaties",2,0,7,0,0,0,0,0,2,0,3,0,0,0
"terugbetaald",0,0,6,0,2,0,0,0,1,0,5,0,0,0
"uitgangspunten",5,0,6,0,2,0,1,0,0,0,0,0,0,0
"beheersovereenkomsten",1,0,6,0,0,0,0,0,0,0,5,0,0,0
"deontologische",0,0,5,0,6,0,0,0,0,0,1,0,0,0
"harmonisatie",0,0,5,0,0,0,0,0,1,0,6,0,0,0
"impulsen",0,0,6,0,1,0,0,0,0,0,5,0,0,0
"loonkloof",0,0,6,0,1,0,0,0,5,0,0,0,0,0
"vertalen",0,0,5,0,1,0,0,0,0,0,6,0,0,0
"gezorgd",0,0,6,0,1,0,1,0,4,0,4,0,0,0
"statuten",2,0,2,0,1,0,0,0,6,0,5,0,0,0
"tevens",0,0,6,0,1,0,4,0,0,0,4,0,1,0
"arbeidskrachten",2,0,0,0,0,0,0,0,7,0,3,0,0,0
"gerealiseerde",0,0,7,0,3,0,2,0,0,0,0,0,0,0
"omgang",0,0,7,0,2,0,0,0,0,0,3,0,0,0
"rijkste",0,0,3,0,0,0,0,0,7,0,2,0,0,0
"vergoedingen",0,0,7,0,3,0,0,0,0,0,2,0,0,0
"aftrek",4,0,5,0,1,0,1,0,5,0,3,0,0,0
"verloning",1,0,7,0,2,0,3,0,2,0,3,0,1,0
"balans",1,0,5,0,0,0,0,0,4,0,5,0,0,0
"activiteit",3,0,2,0,2,0,0,0,7,0,1,0,0,0
"bibliotheek",1,0,5,0,2,0,0,0,1,0,6,0,0,0
"lopende",2,0,7,0,2,0,0,0,1,0,3,0,0,0
"studiekeuze",1,0,5,0,2,0,1,0,0,0,6,0,0,0
"versnellen",2,0,6,0,1,0,5,0,0,0,1,0,0,0
"bouwstenen",6,0,0,0,1,0,1,0,0,0,5,0,0,0
"coherente",0,0,5,0,1,0,1,0,0,0,6,0,0,0
"discussies",3,0,7,0,1,0,0,0,2,0,0,0,0,0
"gebrekkige",0,0,5,0,6,0,0,0,0,0,1,0,1,0
"gespecialiseerd",0,0,5,0,1,0,0,0,1,0,6,0,0,0
"inhaalbeweging",1,0,7,0,2,0,0,0,0,0,3,0,0,0
"onderdelen",6,0,5,0,1,0,0,0,0,0,1,0,0,0
"psychologische",1,0,6,0,1,0,0,0,0,0,5,0,0,0
"sluitend",0,0,7,0,2,0,1,0,0,0,3,0,0,0
"trade",6,0,5,0,1,0,0,0,0,0,0,0,1,0
"werkbaar",0,0,3,0,0,0,2,0,0,0,7,0,1,0
"bekijken",2,0,1,0,4,0,4,0,1,0,6,0,0,0
"moeite",1,0,5,0,2,0,0,0,2,0,6,0,2,0
"stimulansen",3,0,7,0,1,0,3,0,2,0,1,0,1,0
"actiris",0,0,7,0,0,0,0,0,3,0,0,0,0,0
"coouderschap",0,0,7,0,0,0,0,0,0,0,3,0,0,0
"detentie",0,0,7,0,0,0,0,0,0,0,3,0,0,0
"gesprek",0,0,7,0,0,0,0,0,0,0,3,0,0,0
"nucleair",0,0,3,0,0,0,0,0,0,0,7,0,0,0
"opdrijven",0,0,7,0,3,0,0,0,0,0,0,0,0,0
"oplopen",0,0,7,0,0,0,0,0,3,0,0,0,0,0
"steenkoolcentrales",0,0,7,0,0,0,0,0,3,0,0,0,0,0
"verbruik",0,0,7,0,0,0,3,0,0,0,0,0,0,0
"zwembaden",3,0,7,0,0,0,0,0,0,0,0,0,0,0
"beleidsmaatregelen",0,0,7,0,1,0,0,0,0,0,3,0,0,0
"bijscholing",0,0,7,0,0,0,0,0,0,0,3,0,1,0
"emissiehandelssysteem",0,0,7,0,1,0,0,0,0,0,3,0,0,0
"faillissement",0,0,7,0,0,0,0,0,1,0,3,0,0,0
"formuleert",0,0,3,0,0,0,0,0,1,0,7,0,0,0
"ongezonde",0,0,7,0,0,0,0,0,1,0,3,0,0,0
"veiligheidsraad",0,0,7,0,0,0,1,0,0,0,3,0,0,0
"verkavelingen",0,0,7,0,1,0,0,0,0,0,3,0,0,0
"wellicht",0,0,7,0,1,0,0,0,3,0,0,0,0,0
"wezenlijk",0,0,3,0,0,0,0,0,1,0,7,0,0,0
"aanzienlijke",2,0,2,0,5,0,0,0,1,0,6,0,1,0
"hervormd",1,0,5,0,4,0,0,0,0,0,5,0,2,0
"breder",1,0,3,0,1,0,0,0,2,0,7,0,0,0
"conform",1,0,7,0,3,0,0,0,0,0,1,0,2,0
"dertig",0,0,1,0,0,0,1,0,7,0,3,0,2,0
"handelingen",2,0,3,0,0,0,1,0,1,0,7,0,0,0
"ondervinden",0,0,6,0,1,0,1,0,1,0,5,0,0,0
"stage",3,0,0,0,1,0,1,0,2,0,7,0,0,0
"werkelijk",0,0,2,0,1,0,1,0,3,0,7,0,0,0
"dynamische",0,0,7,0,1,0,2,0,2,0,3,0,1,0
"goedkoop",1,0,2,0,2,0,0,0,7,0,3,0,1,0
"ideeën",0,0,3,0,1,0,2,0,1,0,7,0,2,0
"gekregen",1,0,4,0,0,0,0,0,5,0,5,0,1,0
"kernuitstap",1,0,5,0,6,0,0,0,1,0,2,0,1,0
"aanleren",0,0,7,0,0,0,1,0,0,0,3,0,1,0
"creatief",0,0,3,0,0,0,1,0,1,0,7,0,0,0
"ethisch",0,0,7,0,0,0,1,0,1,0,3,0,0,0
"fondsen",1,0,7,0,0,0,0,0,1,0,3,0,0,0
"genetisch",0,0,7,0,1,0,0,0,1,0,3,0,0,0
"rusthuis",0,0,7,0,0,0,0,0,1,0,3,0,1,0
"schuift",0,0,7,0,1,0,0,0,3,0,0,0,1,0
"uitstroom",1,0,7,0,1,0,0,0,0,0,3,0,0,0
"website",0,0,7,0,1,0,0,0,1,0,3,0,0,0
"zorgvuldig",1,0,3,0,1,0,0,0,0,0,7,0,0,0
"hoofdstad",3,0,3,0,1,0,4,0,3,0,1,0,6,0
"voornamelijk",1,0,6,0,4,0,2,0,4,0,2,0,1,0
"pensioenopbouw",2,0,5,0,2,0,1,0,5,0,4,0,0,0
"lerarenopleiding",2,0,3,0,1,0,4,0,3,0,6,0,0,0
"curriculum",1,0,6,0,1,0,1,0,1,0,5,0,0,0
"inwoner",0,0,6,0,2,0,0,0,3,0,4,0,0,0
"stopt",1,0,7,0,2,0,1,0,1,0,3,0,0,0
"uitgebreide",1,0,5,0,0,0,1,0,1,0,6,0,1,0
"werkplekleren",6,0,2,0,3,0,0,0,0,0,4,0,0,0
"inflatie",6,0,4,0,0,0,0,0,3,0,0,0,0,0
"officieel",0,0,4,0,0,0,0,0,6,0,3,0,0,0
"weggebruikers",3,0,7,0,1,0,0,0,0,0,1,0,1,0
"haalbare",3,0,6,0,3,0,0,0,0,0,3,0,3,0
"verlengen",1,0,4,0,3,0,1,0,3,0,6,0,0,0
"aanstelling",0,0,7,0,2,0,0,0,0,0,2,0,0,0
"acute",7,0,2,0,0,0,0,0,0,0,2,0,0,0
"leefloners",2,0,0,0,2,0,0,0,7,0,0,0,0,0
"oplossen",0,0,7,0,0,0,0,0,2,0,2,0,0,0
"rijbewijs",0,0,7,0,2,0,0,0,0,0,2,0,0,0
"speculatieve",0,0,7,0,0,0,0,0,2,0,2,0,0,0
"evoluties",5,0,3,0,0,0,3,0,1,0,5,0,0,0
"aso",0,0,3,0,0,0,4,0,6,0,1,0,0,0
"geaardheid",0,0,6,0,3,0,0,0,1,0,4,0,0,0
"medewerkers",0,0,6,0,4,0,0,0,1,0,3,0,0,0
"middenveldorganisaties",0,0,6,0,1,0,0,0,3,0,4,0,0,0
"regulator",1,0,7,0,1,0,1,0,0,0,3,0,1,0
"veiliger",0,0,6,0,4,0,1,0,0,0,0,0,3,0
"verkrijgen",2,0,7,0,1,0,0,0,2,0,2,0,0,0
"wind",2,0,7,0,1,0,2,0,2,0,2,0,0,0
"afdwingbaar",0,0,4,0,2,0,0,0,3,0,6,0,1,0
"communiceren",3,0,6,0,2,0,1,0,0,0,4,0,0,0
"energiebesparende",2,0,6,0,4,0,3,0,0,0,1,0,0,0
"franstalige",0,0,6,0,2,0,0,0,3,0,1,0,4,0
"gespreid",0,0,4,0,1,0,3,0,2,0,6,0,0,0
"illegaal",0,0,4,0,3,0,0,0,6,0,2,0,1,0
"telt",2,0,5,0,2,0,2,0,5,0,4,0,2,0
"bedrijfsleven",4,0,5,0,3,0,3,0,1,0,4,0,0,0
"basisonderwijs",3,0,5,0,2,0,5,0,1,0,3,0,0,0
"afghaanse",0,0,2,0,0,0,0,0,7,0,0,0,0,0
"cijfer",0,0,0,0,0,0,0,0,7,0,2,0,0,0
"donoren",0,0,7,0,0,0,2,0,0,0,0,0,0,0
"dorpskernen",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"geschreven",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"groepsaankopen",0,0,2,0,0,0,0,0,0,0,7,0,0,0
"huidig",0,0,7,0,2,0,0,0,0,0,0,0,0,0
"klimaatakkoord",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"levensduur",0,0,7,0,2,0,0,0,0,0,0,0,0,0
"lintbebouwing",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"nabije",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"nederzettingen",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"rollend",0,0,7,0,0,0,0,0,2,0,0,0,0,0
"verouderd",0,0,7,0,2,0,0,0,0,0,0,0,0,0
"versoepeling",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"vrijhandelsakkoorden",0,0,7,0,0,0,0,0,0,0,2,0,0,0
"alvast",0,0,6,0,1,0,0,0,1,0,3,0,4,0
"direct",1,0,6,0,1,0,0,0,4,0,3,0,0,0
"ongelijke",0,0,4,0,1,0,1,0,3,0,6,0,0,0
"pensioenpijler",0,0,1,0,1,0,3,0,4,0,6,0,0,0
"privésector",0,0,4,0,1,0,3,0,6,0,1,0,0,0
"rechtvaardiger",1,0,4,0,3,0,0,0,1,0,6,0,0,0
"voorbereid",3,0,6,0,0,0,0,0,1,0,4,0,1,0
"aantrekken",2,0,7,0,1,0,0,0,1,0,2,0,0,0
"doeltreffende",0,0,7,0,1,0,2,0,1,0,2,0,0,0
"vertegenwoordiging",0,0,7,0,2,0,0,0,1,0,2,0,1,0
"werkomgeving",1,0,7,0,0,0,2,0,1,0,2,0,0,0
"verdediging",0,0,3,0,1,0,5,0,1,0,5,0,3,0
"bannen",0,0,7,0,0,0,0,0,1,0,2,0,0,0
"bijgestuurd",0,0,7,0,0,0,1,0,0,0,2,0,0,0
"boete",0,0,2,0,1,0,0,0,7,0,0,0,0,0
"ceos",0,0,2,0,0,0,0,0,7,0,1,0,0,0
"coherentie",0,0,7,0,0,0,1,0,0,0,2,0,0,0
"collecties",0,0,7,0,1,0,0,0,0,0,2,0,0,0
"criminelen",0,0,1,0,2,0,0,0,0,0,0,0,7,0
"geneeskunde",0,0,1,0,0,0,0,0,7,0,2,0,0,0
"geschrapt",0,0,7,0,1,0,0,0,2,0,0,0,0,0
"hebt",0,0,1,0,0,0,0,0,2,0,7,0,0,0
"ipv",2,0,7,0,0,0,0,0,1,0,0,0,0,0
"overlijden",0,0,7,0,0,0,2,0,1,0,0,0,0,0
"registreren",0,0,7,0,1,0,0,0,0,0,2,0,0,0
"respijtzorg",2,0,7,0,0,0,0,0,0,0,1,0,0,0
"scoren",0,0,7,0,0,0,0,0,1,0,2,0,0,0
"stappenplan",0,0,7,0,0,0,0,0,2,0,1,0,0,0
"verricht",0,0,7,0,0,0,1,0,0,0,2,0,0,0
"vragende",0,0,7,0,0,0,0,0,1,0,2,0,0,0
"wapenhandel",0,0,7,0,1,0,0,0,0,0,2,0,0,0
"welzijnswerk",0,0,7,0,0,0,0,0,1,0,2,0,0,0
"dimensies",2,0,7,0,0,0,0,0,1,0,1,0,0,0
"fora",0,0,7,0,1,0,1,0,0,0,2,0,0,0
"netten",0,0,7,0,1,0,0,0,2,0,1,0,0,0
"paar",0,0,7,0,0,0,1,0,1,0,2,0,0,0
"pro",0,0,7,0,0,0,1,0,0,0,1,0,2,0
"rusland",0,0,7,0,2,0,0,0,1,0,1,0,0,0
"subsidiëren",1,0,7,0,1,0,0,0,0,0,0,0,2,0
"woningmarkt",1,0,0,0,2,0,1,0,0,0,7,0,0,0
"bestuursniveaus",2,0,5,0,2,0,3,0,0,0,5,0,0,0
"uitrol",2,0,5,0,3,0,2,0,0,0,5,0,0,0
"écht",0,0,7,0,1,0,1,0,2,0,1,0,2,0
"aanvaardbaar",1,0,7,0,2,0,1,0,1,0,2,0,0,0
"centrumsteden",2,0,6,0,0,0,0,0,2,0,4,0,0,0
"harde",0,0,5,0,1,0,0,0,0,0,5,0,3,0
"harmonisering",2,0,7,0,1,0,1,0,2,0,1,0,0,0
"velen",0,0,4,0,2,0,0,0,2,0,6,0,0,0
"zak",0,0,5,0,1,0,0,0,3,0,5,0,0,0
"bevoorradingszekerheid",5,0,2,0,3,0,1,0,0,0,5,0,0,0
"doorvoeren",3,0,6,0,1,0,0,0,3,0,3,0,0,0
"ernaar",1,0,4,0,1,0,1,0,3,0,6,0,0,0
"historisch",1,0,6,0,1,0,0,0,1,0,4,0,3,0
"streek",3,0,6,0,3,0,0,0,0,0,1,0,3,0
"toegewezen",1,0,6,0,1,0,1,0,3,0,4,0,0,0
"toelaat",2,0,6,0,0,0,2,0,2,0,4,0,0,0
"vol",0,0,3,0,0,0,1,0,5,0,5,0,2,0
"ambt",0,0,4,0,2,0,0,0,6,0,0,0,0,0
"analyse",0,0,7,0,1,0,0,0,1,0,2,0,1,0
"behandelingen",1,0,7,0,0,0,1,0,1,0,2,0,0,0
"bvb",0,0,6,0,2,0,4,0,0,0,0,0,0,0
"doorgaans",2,0,6,0,0,0,0,0,0,0,4,0,0,0
"ereloonsupplementen",0,0,4,0,0,0,0,0,6,0,2,0,0,0
"gekend",0,0,7,0,1,0,0,0,2,0,1,0,1,0
"gerecht",0,0,0,0,4,0,0,0,6,0,2,0,0,0
"militairen",0,0,7,0,1,0,1,0,2,0,0,0,1,0
"onroerend",0,0,6,0,4,0,0,0,0,0,2,0,0,0
"rechtstreekse",1,0,7,0,1,0,0,0,1,0,2,0,0,0
"schaliegas",1,0,1,0,1,0,0,0,7,0,2,0,0,0
"uitstekend",0,0,4,0,0,0,0,0,2,0,6,0,0,0
"vrijgesteld",1,0,7,0,1,0,2,0,0,0,1,0,0,0
"antibioticagebruik",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"automobiliteit",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"banenplan",7,0,0,0,0,0,0,0,0,0,0,0,0,0
"bankhervorming",0,0,0,0,0,0,0,0,7,0,0,0,0,0
"basisproducten",0,0,0,0,0,0,0,0,7,0,0,0,0,0
"besliste",0,0,0,0,0,0,0,0,7,0,0,0,0,0
"biolandbouw",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"boedelscheiding",0,0,0,0,0,0,0,0,0,0,0,0,7,0
"derdelanders",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"gemotoriseerde",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"genetische",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"gesanctioneerd",0,0,0,0,0,0,0,0,0,0,7,0,0,0
"homofobie",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"leerlingdossier",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"milieutechnische",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ondernemershuizen",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ordelijke",0,0,0,0,0,0,0,0,0,0,0,0,7,0
"pandenbeleid",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"parachutes",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"portefeuille",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"reductiedoelstellingen",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"resultaatsverbintenissen",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"verkoper",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"vermogensrendementsheffing",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"vingers",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"waterfactuur",0,0,0,0,0,0,0,0,0,0,7,0,0,0
"welzijnswerkers",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"wijkgerichte",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"wooncode",0,0,7,0,0,0,0,0,0,0,0,0,0,0
"aandachtspunten",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"adviserende",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"auteursrecht",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"begrotingspact",0,0,0,0,0,0,0,0,7,0,1,0,0,0
"berekende",0,0,0,0,0,0,0,0,7,0,1,0,0,0
"categorie",0,0,7,0,0,0,1,0,0,0,0,0,0,0
"combineert",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"ecoscore",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"energiekost",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"energieopwekking",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"fietsenstallingen",0,0,7,0,0,0,0,0,1,0,0,0,0,0
"gemeenteraadsverkiezingen",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"gesprekken",0,0,7,0,0,0,0,0,1,0,0,0,0,0
"good",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"gunste",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"herstructureringen",0,0,1,0,0,0,0,0,7,0,0,0,0,0
"hieronder",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"hoofdstukken",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"kwetsbaarder",0,0,7,0,0,0,0,0,1,0,0,0,0,0
"liet",0,0,1,0,0,0,0,0,7,0,0,0,0,0
"melding",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"minijobs",0,0,0,0,0,0,0,0,7,0,1,0,0,0
"nachtvluchten",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"olie",0,0,7,0,0,0,0,0,1,0,0,0,0,0
"ondergrens",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"rups",1,0,7,0,0,0,0,0,0,0,0,0,0,0
"verduurzaming",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"verharde",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"verjaring",0,0,7,0,0,0,0,0,0,0,0,0,1,0
"vervuilde",0,0,7,0,1,0,0,0,0,0,0,0,0,0
"voertuig",1,0,7,0,0,0,0,0,0,0,0,0,0,0
"warmtepompen",0,0,7,0,0,0,0,0,1,0,0,0,0,0
"wijkagenten",0,0,7,0,0,0,0,0,0,0,1,0,0,0
"winstgevende",0,0,0,0,0,0,0,0,7,0,1,0,0,0
"alcohol",0,0,7,0,0,0,0,0,1,0,1,0,0,0
"decretale",1,0,7,0,0,0,0,0,0,0,1,0,0,0
"diesel",0,0,7,0,1,0,0,0,1,0,0,0,0,0
"gestreefd",0,0,7,0,0,0,1,0,0,0,1,0,0,0
"gezinssituatie",0,0,7,0,0,0,0,0,1,0,1,0,0,0
"half",0,0,7,0,0,0,0,0,1,0,0,0,1,0
"herfinanciering",0,0,0,0,1,0,0,0,7,0,1,0,0,0
"intergemeentelijke",0,0,1,0,1,0,0,0,0,0,7,0,0,0
"invaliditeit",1,0,7,0,0,0,0,0,0,0,1,0,0,0
"keten",0,0,7,0,0,0,1,0,0,0,1,0,0,0
"landbouwgrond",0,0,7,0,0,0,1,0,0,0,0,0,1,0
"methodieken",1,0,7,0,0,0,0,0,0,0,1,0,0,0
"overstromingsgebieden",0,0,7,0,1,0,0,0,0,0,1,0,0,0
"spanningen",0,0,7,0,1,0,1,0,0,0,0,0,0,0
"uithollen",0,0,7,0,0,0,0,0,1,0,1,0,0,0
"winkel",0,0,7,0,1,0,0,0,0,0,1,0,0,0
"troeven",2,0,6,0,4,0,3,0,1,0,1,0,2,0
"zorgde",0,0,2,0,4,0,0,0,5,0,4,0,0,0
"beroepen",4,0,6,0,0,0,0,0,2,0,1,0,2,0
"mening",1,0,5,0,1,0,0,0,3,0,5,0,0,0
"veranderende",1,0,5,0,3,0,0,0,1,0,5,0,0,0
"veronderstelt",6,0,4,0,2,0,0,0,1,0,2,0,0,0
"eenduidige",1,0,6,0,4,0,0,0,0,0,2,0,0,0
"gecontroleerde",0,0,6,0,2,0,1,0,0,0,4,0,0,0
"gevoel",0,0,4,0,4,0,0,0,0,0,5,0,0,0
"herverdeling",1,0,6,0,0,0,0,0,4,0,2,0,0,0
"lessen",0,0,4,0,2,0,0,0,6,0,1,0,0,0
"rechters",0,0,6,0,4,0,1,0,0,0,2,0,0,0
"regie",2,0,6,0,0,0,1,0,0,0,4,0,0,0
"waardering",4,0,6,0,2,0,0,0,0,0,1,0,0,0
"wachtlijst",0,0,6,0,0,0,1,0,4,0,2,0,0,0
"woont",0,0,6,0,0,0,1,0,2,0,4,0,0,0
"straf",0,0,3,0,3,0,1,0,2,0,3,0,6,0
"zelfstandig",2,0,3,0,5,0,2,0,1,0,5,0,0,0
"dienstencentra",0,0,7,0,1,0,0,0,1,0,1,0,0,0
"gebeurde",1,0,7,0,0,0,0,0,1,0,1,0,0,0
"gezinsondersteuning",4,0,0,0,0,0,0,0,0,0,6,0,0,0
"iii",0,0,7,0,0,0,1,0,1,0,1,0,0,0
"nogal",0,0,7,0,0,0,1,0,1,0,0,0,1,0
"patronale",0,0,0,0,0,0,1,0,7,0,1,0,1,0
"samenwonenden",0,0,0,0,1,0,1,0,7,0,1,0,0,0
"voorschriften",0,0,7,0,1,0,1,0,1,0,0,0,0,0
"dakisolatie",1,0,7,0,1,0,0,0,1,0,1,0,0,0
"gesteund",1,0,7,0,0,0,0,0,1,0,1,0,1,0
"stelselmatig",1,0,1,0,1,0,0,0,1,0,7,0,0,0
"apart",1,0,5,0,3,0,1,0,2,0,5,0,0,0
"demografische",1,0,6,0,3,0,1,0,1,0,4,0,1,0
"advocaat",0,0,6,0,0,0,0,0,4,0,1,0,0,0
"beursgenoteerde",0,0,4,0,0,0,0,0,1,0,6,0,0,0
"brutoloon",0,0,4,0,0,0,1,0,6,0,0,0,0,0
"energievoorziening",0,0,6,0,0,0,0,0,4,0,0,0,1,0
"formele",0,0,6,0,1,0,0,0,0,0,4,0,0,0
"minnelijke",0,0,4,0,0,0,0,0,6,0,0,0,1,0
"onderschrijven",0,0,4,0,1,0,0,0,0,0,6,0,0,0
"schooluren",0,0,6,0,0,0,1,0,0,0,4,0,0,0
"turkije",0,0,4,0,1,0,0,0,0,0,0,0,6,0
"voorheen",0,0,4,0,1,0,0,0,0,0,6,0,0,0
"voorkomt",0,0,6,0,1,0,0,0,0,0,4,0,0,0
"vooroordelen",0,0,4,0,0,0,1,0,0,0,6,0,0,0
"vreemdelingenzaken",0,0,6,0,1,0,0,0,0,0,4,0,0,0
"baas",0,0,3,0,0,0,0,0,6,0,2,0,3,0
"schadelijk",0,0,6,0,1,0,1,0,2,0,4,0,0,0
"vastgesteld",1,0,4,0,0,0,1,0,2,0,6,0,0,0
"veroorzaakt",0,0,6,0,1,0,0,0,2,0,4,0,1,0
"voorziening",0,0,6,0,1,0,2,0,1,0,4,0,0,0
"woon",0,0,3,0,3,0,0,0,2,0,6,0,0,0
"arts",0,0,3,0,2,0,2,0,3,0,6,0,0,0
"daarbovenop",1,0,2,0,5,0,0,0,4,0,4,0,0,0
"rode",2,0,6,0,4,0,1,0,1,0,2,0,0,0
"wegnemen",4,0,5,0,0,0,2,0,1,0,4,0,0,0
"gascentrales",1,0,4,0,1,0,0,0,6,0,0,0,0,0
"gemeenteraad",0,0,3,0,6,0,0,0,0,0,3,0,0,0
"hoeveelheid",1,0,6,0,0,0,0,0,1,0,4,0,0,0
"komaf",0,0,4,0,1,0,0,0,0,0,6,0,1,0
"omspringen",1,0,7,0,1,0,1,0,0,0,1,0,1,0
"prioritaire",0,0,6,0,4,0,0,0,1,0,1,0,0,0
"twaalf",0,0,3,0,3,0,0,0,6,0,0,0,0,0
"verdedigt",0,0,6,0,0,0,0,0,3,0,3,0,0,0
"zetel",0,0,6,0,0,0,1,0,0,0,4,0,1,0
"onmiddellijke",1,0,5,0,0,0,0,0,4,0,4,0,1,0
"parlementsleden",0,0,4,0,5,0,0,0,4,0,1,0,1,0
"haalt",0,0,6,0,0,0,2,0,3,0,3,0,1,0
"ingevuld",1,0,4,0,0,0,1,0,2,0,6,0,1,0
"onontbeerlijk",3,0,6,0,1,0,0,0,0,0,3,0,2,0
"succesvol",0,0,6,0,2,0,3,0,3,0,1,0,0,0
"beoordelen",1,0,6,0,0,0,1,0,1,0,4,0,0,0
"daalde",0,0,3,0,3,0,0,0,6,0,1,0,0,0
"fysiek",0,0,5,0,2,0,0,0,1,0,5,0,0,0
"huisvestingsmaatschappijen",0,0,5,0,2,0,1,0,0,0,5,0,0,0
"meisjes",1,0,5,0,0,0,0,0,5,0,2,0,0,0
"multinationale",1,0,3,0,0,0,0,0,3,0,6,0,0,0
"ngos",1,0,6,0,4,0,0,0,1,0,1,0,0,0
"respecteert",1,0,6,0,0,0,0,0,3,0,3,0,0,0
"slagkrachtige",0,0,3,0,6,0,0,0,0,0,3,0,1,0
"zwaarste",1,0,6,0,0,0,0,0,3,0,3,0,0,0
"bod",1,0,5,0,1,0,1,0,3,0,5,0,2,0
"geletterdheid",0,0,5,0,0,0,0,0,0,0,5,0,0,0
"shift",5,0,5,0,0,0,0,0,0,0,0,0,0,0
"wilde",0,0,5,0,0,0,0,0,5,0,0,0,0,0
"aanbieders",1,0,5,0,0,0,0,0,0,0,5,0,0,0
"bedoeld",1,0,5,0,0,0,0,0,0,0,5,0,0,0
"luchthaven",1,0,5,0,5,0,0,0,0,0,0,0,0,0
"mediawijsheid",0,0,5,0,0,0,0,0,0,0,5,0,1,0
"ondermijnt",4,0,4,0,1,0,0,0,2,0,5,0,1,0
"rem",1,0,5,0,4,0,1,0,2,0,4,0,0,0
"bijsturen",3,0,6,0,0,0,1,0,1,0,3,0,0,0
"den",1,0,6,0,1,0,1,0,4,0,1,0,0,0
"geboorte",0,0,4,0,1,0,1,0,1,0,6,0,1,0
"lezen",0,0,6,0,3,0,1,0,1,0,3,0,0,0
"gedeelte",0,0,5,0,0,0,3,0,3,0,4,0,1,0
"minste",1,0,4,0,1,0,0,0,4,0,5,0,1,0
"zelden",0,0,3,0,3,0,0,0,4,0,5,0,1,0
"onderhandelen",1,0,5,0,1,0,0,0,5,0,0,0,0,0
"vermoeden",0,0,5,0,0,0,0,0,1,0,5,0,1,0
"waalse",2,0,4,0,3,0,0,0,5,0,3,0,2,0
"innovatiebeleid",5,0,5,0,1,0,1,0,0,0,2,0,1,0
"militair",0,0,6,0,2,0,0,0,3,0,2,0,0,0
"steeg",0,0,2,0,3,0,0,0,6,0,2,0,0,0
"uitdoven",1,0,5,0,5,0,1,0,1,0,0,0,0,0
"focust",0,0,3,0,2,0,0,0,0,0,6,0,0,0
"geschiedenis",0,0,3,0,2,0,0,0,0,0,6,0,0,0
"overheidsschuld",3,0,0,0,2,0,0,0,6,0,0,0,0,0
"psychiatrie",2,0,3,0,0,0,0,0,0,0,6,0,0,0
